Customer_ID,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6
3231037,138.26,167.86,230.74,129.94,98.02,148.74
3233383,158.90,1026.41,251.97,2.47,2.02,49.39
3234512,292.06,104.20,294.53,43.49,37.04,27.36
3238973,401.58,1476.03,275.41,16.19,23.29,3.41
3243732,134.18,126.26,246.95,89.77,73.45,
3245835,166.82,86.33,225.11,32.51,48.77,14.42
3247844,149.22,50.58,240.06,107.72,95.53,92.31
3250721,206.61,96.54,383.48,26.30,39.44,51.49
3254400,279.31,98.74,362.95,25.47,18.44,46.76
3259144,179.15,62.71,53.25,5.39,7.14,12.29
3263030,159.25,64.43,,7.43,10.68,
3268521,172.77,82.75,230.18,131.26,87.51,80.67
3271048,163.51,1275.01,,8.33,10.18,
3272608,159.32,162.64,189.63,101.91,83.38,
3275780,341.32,1235.16,184.71,18.10,19.61,59.11
3282052,107.92,82.30,154.07,81.19,69.16,92.62
3282067,146.31,123.96,261.46,116.55,81.00,
3287340,181.99,187.95,119.80,8.46,6.92,
3296835,175.43,206.36,135.94,1.11,1.02,
3305349,159.00,52.10,42.39,11.39,11.39,
3305824,177.96,210.23,,0.23,0.22,
3307386,314.40,150.09,369.05,34.00,28.96,78.57
3308198,213.07,103.54,374.12,35.54,25.74,47.14
3342326,198.76,240.20,158.26,9.03,13.54,
3345095,210.73,186.42,141.53,6.62,6.90,7.96
3349867,130.51,144.15,63.38,13.23,14.92,5.10
3350773,561.15,1779.62,,66.28,77.80,
3362788,68.05,120.29,,72.09,95.55,
3365458,276.67,857.96,183.27,5.16,6.30,
3366981,157.97,46.11,206.08,98.07,94.23,90.52
3369129,190.43,79.13,333.26,45.66,35.87,20.01
3387367,174.82,84.25,,37.69,49.95,35.46
3390292,171.92,198.13,176.04,1.37,1.03,16.62
3394450,160.69,32.01,45.85,5.39,6.59,
3403578,194.58,765.21,,52.79,36.69,
3409704,256.65,94.15,315.96,35.29,33.90,
3412580,162.74,40.01,,3.42,2.28,
3415204,214.72,268.82,75.31,26.64,21.79,
3418887,253.11,,380.58,73.66,70.77,69.45
3421313,214.58,95.65,287.08,20.05,23.54,29.87
3422294,246.02,127.15,,28.69,33.69,
3435818,105.46,106.01,,114.29,76.20,
3437883,98.42,47.03,180.01,71.22,98.34,
3438224,264.50,113.24,392.90,48.57,43.08,
3439275,143.07,28.86,32.64,1.28,1.57,12.42
3441000,229.50,100.08,,26.71,17.81,
3442189,161.77,29.13,32.47,2.42,1.90,
3445146,97.87,39.23,122.15,68.23,47.42,96.38
3445876,129.16,177.98,,2.64,3.96,
3465169,237.84,1086.54,185.53,1.69,1.33,25.18
3469523,116.88,225.31,147.57,6.56,5.81,12.04
3470307,165.59,39.13,16.65,9.61,13.83,4.92
3474865,147.28,92.35,,28.10,42.14,
3478723,78.61,74.51,272.05,95.25,95.25,
3479327,93.07,193.84,294.40,109.66,145.37,120.65
3480837,101.97,196.97,,4.23,4.78,
3482306,197.84,162.35,101.84,14.69,13.03,
3482648,130.13,247.64,97.21,21.47,28.47,9.33
3483432,221.65,214.58,63.50,7.49,8.11,3.42
3484055,165.29,34.00,,3.17,3.30,
3488457,354.83,111.05,558.09,49.61,71.38,53.62
3488823,159.95,1082.37,240.37,13.19,12.67,55.64
3498618,148.24,65.40,139.10,21.60,15.64,
3499047,100.07,73.91,148.77,95.80,69.38,70.54
3499220,205.83,90.32,245.26,23.16,30.70,27.13
3507508,107.51,142.21,273.78,125.73,107.10,108.34
3510311,145.63,45.69,35.24,5.85,8.09,11.81
3517867,137.90,125.55,129.45,86.46,86.46,79.94
3518580,151.24,53.72,168.94,99.04,87.83,
3520858,180.85,111.30,,41.92,32.93,
3520916,167.09,92.72,316.56,17.32,23.92,50.21
3521913,151.74,283.47,130.28,11.89,7.93,19.49
3525523,217.03,90.56,248.56,41.78,30.25,
3525976,176.17,57.00,300.54,101.15,105.28,
3528222,,1119.19,137.30,33.77,41.28,6.72
3533458,163.09,79.90,281.87,115.24,140.85,
3536415,119.20,49.85,,28.19,38.94,33.81
3537456,130.68,167.22,,17.84,18.57,
3539447,510.93,1564.85,,96.30,72.65,
3541974,324.77,1626.72,133.66,80.78,77.62,48.87
3542072,88.26,96.48,142.33,83.06,124.58,
3542788,346.29,1276.59,149.52,62.82,65.39,16.52
3547623,198.28,99.27,,39.94,38.37,
3549075,236.03,1091.97,260.98,61.27,46.22,
3551639,104.85,44.12,185.20,17.74,12.84,
3551917,265.01,126.80,439.36,45.76,58.25,51.92
3552102,175.76,121.08,,43.03,31.16,62.59
3554004,412.01,1509.36,269.29,90.94,83.95,69.82
3557500,155.16,29.68,40.91,2.12,1.73,
3559602,105.38,50.05,143.88,63.40,87.56,119.86
3561384,144.29,158.40,169.56,89.12,79.03,
3563539,179.91,92.82,288.39,36.99,41.72,
3575636,160.73,31.79,45.08,5.57,6.53,
3580194,177.87,52.89,49.79,7.68,9.38,
3587104,203.83,68.13,307.10,30.48,29.29,35.30
3589897,189.53,56.17,,8.37,7.72,
3591185,86.83,109.06,142.05,52.68,69.83,
3592463,173.47,60.31,216.41,22.00,17.28,39.64
3593016,137.08,221.90,29.91,10.48,8.58,
3595717,199.03,86.08,383.65,22.95,30.42,
3596100,129.84,95.53,,88.27,58.84,
3596146,96.55,56.73,232.39,90.16,110.19,94.41
3611929,213.37,104.80,432.60,25.91,32.98,41.69
3612687,134.11,,,25.31,20.71,22.09
3631249,176.99,35.47,46.15,6.73,9.30,
3633959,190.01,59.92,48.58,4.29,3.23,0.21
3639733,181.73,63.09,31.37,13.36,9.68,8.35
3644991,165.37,126.06,214.24,85.10,99.89,
3647240,134.58,57.68,196.22,70.88,102.00,
3648451,117.68,1398.30,163.63,40.42,45.58,32.34
3657809,119.39,243.70,46.69,6.24,4.90,
3661518,255.99,107.12,263.44,39.56,42.85,43.02
3661631,300.39,134.36,435.91,25.36,29.76,31.65
3662783,182.13,46.35,50.83,1.18,1.57,
3663188,155.64,160.69,290.14,129.54,119.58,114.82
3663858,125.52,230.40,128.38,15.70,20.81,
3666968,296.33,1525.68,384.09,21.95,20.27,39.36
3667633,142.95,64.87,20.51,6.25,5.33,12.68
3671366,109.08,172.25,153.94,100.88,73.05,
3674963,288.65,119.23,,62.83,53.52,
3676108,131.98,46.87,226.39,24.31,33.56,13.79
3679073,163.52,42.49,,5.07,5.96,
3680553,192.98,36.64,29.43,11.02,9.78,
3684027,190.65,85.67,298.86,40.03,40.03,
3686433,191.04,47.89,173.58,126.09,111.82,
3690499,159.35,84.41,292.84,49.68,49.68,14.72
3692879,237.65,97.14,418.81,29.55,25.18,64.28
3693614,475.29,1074.93,206.72,3.39,3.13,
3698090,174.62,83.51,190.17,86.68,124.73,115.67
3699869,144.86,28.20,29.34,10.63,14.09,3.19
3701135,193.24,221.59,109.39,23.43,23.43,0.83
3703242,117.52,98.31,275.00,70.06,100.82,111.73
3703849,171.74,119.84,350.37,66.07,49.84,
3705175,133.22,245.58,135.70,24.61,32.62,19.82
3706469,150.69,,,29.66,42.68,
3713548,192.75,61.50,36.13,1.62,1.62,6.02
3715018,174.02,53.35,53.00,0.86,0.98,
3727059,90.84,128.64,140.53,79.69,57.70,101.42
3727126,141.52,36.52,32.83,9.52,9.90,11.31
3727556,91.86,89.79,237.62,92.93,109.09,
3731727,188.56,38.77,18.21,4.90,7.34,
3742814,183.37,35.46,36.48,10.52,13.94,
3743718,122.39,77.00,207.99,68.23,73.92,77.36
3748945,179.26,200.73,90.04,5.47,5.47,20.86
3749203,118.86,88.97,225.34,80.38,65.77,101.37
3750128,255.19,98.39,249.51,28.20,34.47,53.89
3752832,145.45,49.86,,4.09,6.13,
3754281,184.14,32.97,39.95,14.41,10.01,
3761131,77.84,68.52,228.44,115.60,83.71,81.92
3768870,130.62,164.06,,109.82,76.32,
3771443,88.50,107.45,206.52,71.54,58.53,
3778489,198.12,98.98,276.33,51.49,74.10,52.18
3787036,230.92,108.25,,45.96,51.82,
3787135,116.52,66.80,,85.40,100.25,110.60
3788447,213.43,91.96,255.14,23.52,20.86,40.08
3789120,118.75,116.35,207.48,93.88,93.88,125.20
3789429,112.17,124.10,220.83,84.94,66.74,
3790060,268.13,1167.53,342.48,39.84,38.27,
3792860,174.62,62.25,,0.56,0.64,
3794509,148.18,28.98,28.98,4.63,6.40,5.29
3794848,201.14,64.62,,1.44,2.17,
3808714,140.22,89.70,189.36,73.65,83.06,107.21
3814600,199.32,81.22,272.56,41.58,59.84,
3817695,148.14,41.97,183.51,91.02,106.85,89.05
3823031,167.83,47.53,27.33,14.11,9.41,
3828555,220.19,126.98,385.92,61.83,44.78,36.88
3839694,160.63,63.85,209.53,23.92,18.79,
3840029,175.91,68.80,237.17,30.25,43.54,17.78
3840913,143.60,110.80,139.07,95.05,102.97,74.63
3841746,306.40,1088.12,125.43,55.92,58.20,11.36
3851339,192.03,42.96,53.23,6.86,4.96,11.19
3854758,206.86,118.59,,51.35,53.44,
3856226,162.33,65.73,269.41,20.26,14.08,
3861747,144.87,72.30,,,,
3876329,196.99,34.06,55.57,11.19,14.25,
3876357,189.43,27.66,48.47,11.21,15.47,4.85
3886130,185.88,66.65,22.16,8.49,8.84,
3894948,129.76,165.84,197.36,104.27,85.31,
3900550,183.43,171.81,,19.19,17.01,
3909851,211.77,101.92,403.87,58.41,63.28,25.90
3911710,171.10,68.04,39.64,13.80,11.76,12.79
3912342,184.46,185.56,133.64,1.87,2.81,
3920189,142.40,97.83,161.21,82.16,72.86,100.32
3920758,113.39,207.23,,28.54,21.53,
3922176,371.84,1129.78,,13.02,17.27,58.19
3929427,154.50,135.37,,116.97,77.98,159.24
3930131,142.57,36.74,16.12,3.75,2.50,
3930978,222.63,86.19,334.37,48.13,63.80,
3932507,65.33,80.36,181.91,52.71,69.88,
3934280,150.06,81.71,330.16,31.92,44.07,28.60
3938662,271.74,1677.91,242.01,39.28,52.06,
3944504,171.46,65.52,35.48,4.70,4.33,
3945863,274.06,127.74,444.46,55.45,38.53,56.62
3951684,295.31,140.72,555.81,46.97,55.13,26.91
3952302,120.66,238.14,111.21,14.94,19.81,
3956039,274.27,1218.24,178.68,78.02,63.84,58.68
3956302,151.32,947.60,159.34,38.34,36.83,
3957311,199.14,133.81,407.89,44.32,66.48,62.91
3973076,175.23,89.90,253.09,127.82,100.43,121.36
3973104,125.72,1202.98,248.94,21.06,14.04,33.47
3982670,92.65,93.43,207.22,89.48,134.22,141.70
3987451,179.02,174.10,124.00,15.28,14.69,
4002569,183.35,122.42,300.02,68.66,56.18,
4003081,296.73,147.26,365.48,28.67,32.34,42.04
4008836,88.48,1228.03,94.12,14.46,19.97,14.19
4009176,184.33,285.81,123.31,33.14,23.03,
4012414,145.26,35.21,,9.74,7.97,
4019400,127.34,257.68,81.29,5.16,3.58,
4026594,116.79,87.45,,78.02,87.97,
4030518,196.56,109.30,407.97,16.97,20.74,
4031393,156.72,62.64,,9.44,14.16,
4032152,257.55,120.92,343.87,59.51,39.67,
4034200,95.88,79.86,174.74,74.46,94.76,95.33
4036510,125.58,173.04,,24.57,21.78,23.31
4050496,129.26,160.19,244.83,87.95,95.28,
4051763,145.91,67.04,198.66,135.20,93.95,133.42
4055130,129.77,48.39,200.63,24.44,18.44,18.91
4059643,194.12,91.56,273.60,60.03,57.68,
4059801,115.09,230.56,,21.83,15.81,
4061194,148.81,,40.54,8.52,9.60,4.60
4075682,88.02,97.62,232.95,114.83,79.79,138.02
4089962,193.72,247.98,37.82,24.65,27.79,
4090647,157.42,52.72,,9.93,10.75,
4093213,150.02,63.04,32.42,2.52,2.15,12.16
4095334,157.62,99.06,,73.21,93.17,
4111011,197.83,185.43,280.40,106.88,77.39,119.24
4115783,113.60,166.48,135.14,99.33,69.02,
4119512,191.74,64.89,26.61,8.80,13.19,
4120255,69.29,133.08,124.38,52.36,66.65,76.02
4120907,329.29,1371.67,235.58,28.97,41.70,
4124452,189.62,198.57,159.41,0.06,0.08,12.75
4125189,178.18,50.13,51.36,5.86,5.63,8.94
4126350,171.16,80.63,389.76,35.05,46.46,56.18
4138034,157.45,73.51,,22.00,31.66,18.06
4147287,233.22,96.22,449.90,63.53,44.14,62.73
4148634,169.29,92.30,,33.21,34.57,
4150751,214.53,124.31,458.06,47.96,39.24,
4151539,187.66,48.52,35.66,7.25,10.01,
4153261,206.20,107.05,245.40,25.40,28.64,43.69
4161284,101.27,216.65,291.39,120.07,83.44,177.26
4163159,73.32,68.85,227.36,109.82,82.85,75.70
4165848,77.55,127.95,138.75,76.99,55.75,
4166039,137.56,141.84,220.24,85.96,113.94,
4168271,173.27,43.94,23.83,5.69,5.93,
4169289,91.10,53.81,,71.16,94.33,
4172851,196.85,272.30,105.02,25.98,21.26,
4177711,144.67,1060.59,,,,
4180665,156.06,,51.09,14.52,10.95,7.98
4185475,174.99,67.83,,22.39,24.26,
4192649,97.58,108.48,209.76,131.16,98.94,
4196856,135.43,259.43,111.43,27.40,23.34,
4197199,153.73,,,20.79,19.20,
4197207,301.11,1214.73,,41.90,60.30,
4200688,210.20,106.56,338.27,43.35,45.11,40.40
4203514,148.16,54.74,48.23,0.01,0.01,
4206164,106.91,168.61,48.05,20.61,13.74,5.43
4207601,173.52,117.69,213.38,110.32,119.51,
4212032,168.25,237.82,166.92,1.79,2.47,
4214487,198.22,66.74,208.80,32.96,45.51,
4214888,148.23,68.88,,,,154.58
4215106,148.93,198.28,,15.94,13.05,
4227459,160.97,45.09,,0.27,0.35,
4229868,171.98,50.50,54.12,4.20,5.35,0.43
4233569,114.10,197.42,63.31,16.26,24.39,25.43
4237064,182.09,164.58,,78.75,100.22,
4237343,183.92,92.41,,29.27,40.43,17.42
4254887,107.28,150.69,234.07,86.65,97.71,
4256377,206.10,132.12,508.78,58.90,54.37,63.19
4268683,233.87,145.55,510.16,49.50,33.00,53.76
4269316,130.84,56.54,183.26,26.65,20.11,
4270450,105.63,121.63,167.64,68.54,80.47,
4271726,249.65,140.44,,45.32,41.83,
4282263,88.87,126.03,,66.00,99.00,76.03
4287027,249.04,118.90,493.24,57.07,59.40,
4289399,169.28,29.50,14.80,11.62,9.13,
4290607,823.36,11783.57,,,,422.20
4292200,377.23,1495.82,,48.61,38.20,
4301011,181.54,50.88,,5.82,8.74,
4304228,118.31,56.28,204.74,25.98,27.04,
4310474,440.34,1275.02,321.98,49.64,42.29,
4316177,124.57,261.56,64.43,8.87,10.41,0.68
4319916,213.75,83.66,,34.87,37.77,
4322122,311.17,107.77,,27.24,33.30,68.09
4330819,183.21,71.13,248.43,119.90,165.57,121.81
4339782,179.77,38.62,18.68,11.34,11.81,3.30
4356916,207.28,94.51,373.66,37.47,31.91,
4361528,123.18,127.75,173.10,59.12,46.45,
4365118,136.60,219.49,69.85,5.74,7.62,
4370940,159.94,48.84,28.41,3.21,3.48,
4372261,221.44,230.34,69.73,24.43,31.10,
4373345,175.61,1233.07,298.81,67.10,92.66,29.03
4395026,166.44,35.76,35.29,13.06,11.58,
4398756,205.88,170.85,104.69,22.34,21.47,
4401619,132.65,79.63,259.28,33.56,32.25,41.90
4411646,183.56,39.84,36.62,1.84,1.28,6.61
4414685,181.80,69.26,23.50,8.58,11.86,
4427523,234.41,108.93,,22.64,20.08,
4428225,169.22,63.38,237.66,98.61,147.92,
4432925,160.87,167.92,94.40,8.28,6.77,6.55
4438349,448.15,1439.82,315.34,97.04,73.21,3.55
4440062,211.44,80.63,380.08,46.68,39.77,45.33
4441353,123.95,173.17,79.69,15.58,19.84,22.66
4442132,212.78,103.86,332.42,46.59,33.73,52.09
4444608,161.74,1716.10,182.25,13.26,11.29,
4451336,179.72,239.69,120.12,5.33,4.92,
4455556,403.65,1161.55,298.50,18.28,27.41,60.94
4465298,210.22,248.39,110.00,13.26,10.85,10.39
4476552,189.37,59.66,13.88,7.42,10.25,
4476555,193.33,1531.12,298.52,86.53,93.75,38.60
4481776,153.94,67.16,,11.55,15.94,5.19
4484082,153.03,66.59,23.07,9.38,6.26,
4484423,252.89,122.26,560.58,55.33,79.63,
4485039,161.09,112.99,,36.71,30.04,
4485350,222.13,124.62,434.71,40.10,29.03,41.00
4499404,154.43,146.25,198.75,109.14,75.85,105.82
4502879,168.84,94.41,345.02,35.87,40.45,39.18
4503006,155.23,,37.74,9.66,9.28,11.76
4504268,143.78,1275.16,,6.64,8.45,
4508757,245.35,95.95,452.45,23.37,22.45,52.30
4511684,187.33,86.02,210.92,43.39,28.93,45.49
4514185,262.39,1398.17,350.62,19.41,26.81,33.81
4520911,370.52,1487.08,320.09,35.29,31.30,43.96
4521268,151.13,231.41,55.39,24.25,22.38,22.24
4524335,221.73,101.97,305.66,39.93,34.02,50.53
4531158,168.91,110.74,204.62,99.94,127.19,128.39
4533146,214.89,109.29,,47.21,57.71,52.45
4533569,105.84,149.86,185.88,61.45,92.18,144.25
4533780,133.24,1478.29,319.13,60.71,71.27,36.64
4533825,249.75,106.84,330.29,29.20,26.96,21.85
4535611,237.66,,,34.15,41.73,
4537667,190.72,41.16,39.26,16.39,11.87,7.54
4540027,297.58,114.69,,43.93,37.42,49.32
4542904,96.04,98.33,212.71,108.99,104.71,
4543542,187.24,58.59,,11.06,15.28,
4548142,168.67,63.71,50.13,1.91,1.44,
4548176,140.26,48.12,197.24,109.65,109.65,147.34
4549510,174.75,28.89,32.62,4.47,5.46,11.28
4556570,169.29,236.30,,22.74,15.16,
4558008,124.73,120.92,277.04,92.86,82.34,
4563454,114.01,161.37,241.61,73.87,97.93,
4564875,465.88,1215.40,268.91,34.07,34.07,51.73
4565305,225.99,1366.33,148.25,12.34,13.91,14.14
4566290,483.61,1755.50,219.90,2.89,3.68,
4567510,117.92,,269.88,34.93,27.45,40.27
4568814,184.01,59.97,30.19,6.91,7.79,0.70
4572094,149.40,105.17,168.23,94.20,98.04,149.55
4575384,260.09,88.67,286.70,31.87,25.04,
4579347,212.84,202.92,,16.20,20.61,
4586879,107.63,1254.05,314.37,59.24,81.81,
4588827,195.69,71.99,206.67,41.31,29.92,
4589929,133.27,97.59,211.84,64.70,97.06,
4593559,134.81,163.02,62.59,5.92,5.92,
4603121,93.61,1420.98,207.92,25.43,28.68,45.67
4603309,234.29,96.91,210.67,19.01,27.36,
4604188,192.67,1327.93,,76.57,73.57,
4606189,188.18,54.74,45.46,12.20,14.33,5.72
4607522,211.85,93.38,327.27,60.91,40.60,
4615956,348.64,1048.41,,19.38,21.85,
4616445,132.89,61.66,43.03,7.39,10.21,
4621648,172.27,38.33,,4.20,3.43,
4622665,147.75,99.57,,108.69,92.59,
4622733,385.78,1605.55,344.93,74.88,91.51,59.90
4626724,199.04,34.56,27.12,11.24,13.20,1.91
4633985,138.65,98.76,166.40,89.06,82.20,
4634806,91.75,59.31,264.32,79.91,101.70,101.36
4637997,189.21,60.11,21.28,9.07,9.83,
4639766,431.42,1374.18,,59.30,81.88,
4640149,277.81,116.63,332.07,50.41,46.54,40.21
4648840,149.87,64.58,31.17,4.33,3.55,
4662447,211.26,,,0.42,0.54,
4664721,275.02,128.55,325.55,46.54,61.70,
4665936,169.04,77.78,240.74,12.95,18.64,
4676650,141.92,33.31,,5.42,6.36,
4686659,533.53,1265.41,291.44,49.49,34.39,
4687599,294.54,112.73,370.99,41.67,31.43,
4688930,108.14,222.10,40.19,6.97,4.85,
4693151,178.92,41.92,28.79,2.41,2.41,13.14
4693486,195.53,98.31,339.63,44.44,54.32,30.71
4695692,86.92,151.16,148.82,108.17,72.11,102.12
4696619,138.78,32.23,113.22,75.74,92.57,109.83
4700615,276.78,98.42,269.83,33.08,34.44,
4701893,125.14,120.86,,79.86,62.75,
4706004,172.51,124.83,256.45,95.27,126.29,122.34
4710209,166.44,194.34,197.90,101.70,110.18,
4710262,182.03,63.18,45.00,8.62,11.42,12.11
4713675,123.02,104.16,175.13,134.56,89.70,
4714476,153.77,,15.16,5.42,7.18,0.65
4718035,233.72,88.46,,,,
4723738,99.89,96.92,,61.94,85.54,
4726316,145.24,67.32,43.22,12.02,14.69,
4729011,103.04,61.81,,103.11,84.36,
4729304,119.13,58.80,,12.91,14.55,
4732877,231.20,85.05,264.80,21.21,29.30,
4745659,156.52,101.13,378.67,40.47,53.65,52.49
4746539,332.30,973.10,107.43,17.77,23.56,
4748801,243.05,104.64,318.62,45.04,52.88,
4755498,215.31,81.49,370.21,25.76,29.05,36.11
4757997,190.60,91.75,285.66,29.87,24.44,24.38
4759099,251.76,122.77,459.87,40.22,35.66,61.20
4759450,162.07,64.05,317.75,45.16,32.71,12.69
4761154,177.74,69.70,,1.37,1.27,
4765138,159.11,61.88,44.01,4.55,5.56,
4765170,176.19,1416.63,339.39,73.94,62.99,
4771035,184.11,35.51,,4.87,5.50,9.58
4776062,258.72,112.71,362.97,50.81,33.87,
4777033,190.00,31.94,38.38,3.80,2.54,1.70
4780111,160.20,156.32,156.68,108.96,89.15,95.95
4782432,156.03,220.65,99.56,1.49,1.44,8.68
4787447,189.80,46.97,53.27,8.57,10.05,
4787776,115.36,151.21,196.64,88.25,116.98,98.94
4787892,144.09,60.19,,5.68,7.53,
4788274,127.09,86.40,256.82,20.69,18.34,27.69
4789400,149.97,42.49,154.31,92.58,88.95,83.29
4792087,136.17,72.91,,67.31,96.86,
4792425,70.76,117.00,136.27,97.42,76.54,99.18
4799813,278.47,86.11,360.77,62.62,49.20,
4803120,177.98,131.30,,97.27,105.38,
4807110,224.38,105.91,,27.47,27.47,
4818582,147.09,243.48,38.25,17.75,12.34,2.61
4819004,252.42,86.64,451.23,19.50,23.83,32.92
4820883,143.62,953.64,,49.21,62.62,
4821673,123.21,239.05,,5.24,7.85,
4822650,158.23,56.90,,,,
4829303,178.06,69.40,372.73,22.08,25.92,
4836073,177.31,89.03,346.29,21.20,25.91,39.02
4837437,151.78,49.74,44.04,5.00,3.34,
4841188,134.66,115.64,198.39,86.61,110.23,124.83
4845079,1461.77,2342.47,,160.57,221.73,
4849805,120.53,45.06,,15.44,20.46,
4850119,237.16,76.20,305.48,26.85,25.79,40.70
4851644,64.90,77.89,,55.65,73.77,
4858536,122.88,203.27,79.57,5.56,5.13,9.35
4865557,157.34,256.67,135.75,18.19,23.16,
4870670,253.23,1589.47,382.38,13.75,9.16,
4871488,124.30,223.14,,21.62,14.41,
4881932,529.51,1291.78,,13.15,12.13,
4883323,132.74,231.17,,8.29,7.06,
4886594,339.14,141.17,418.57,45.25,55.30,
4888267,178.76,102.84,219.19,69.09,99.42,
4891757,164.82,82.67,345.23,54.62,54.62,52.58
4894261,197.05,238.80,,17.03,19.99,
4899468,273.69,91.07,403.54,40.70,58.56,48.95
4900430,263.48,97.95,314.21,19.92,23.38,20.93
4901982,286.80,108.26,534.19,30.12,35.35,32.96
4902469,109.78,67.11,162.75,64.97,76.27,86.00
4910623,200.81,146.38,204.36,138.11,100.01,137.54
4910697,154.63,51.14,51.82,4.45,4.45,
4912580,275.36,1250.12,337.90,80.83,56.17,25.53
4915823,62.07,74.55,177.74,67.80,62.58,65.28
4924560,132.24,139.99,191.25,77.26,60.70,121.99
4926777,120.06,57.77,171.21,72.77,59.54,82.91
4929994,376.52,1427.60,,57.14,61.90,
4931252,129.09,239.25,43.61,7.48,7.48,
4932542,276.90,108.08,468.29,45.53,55.64,
4937681,97.79,115.77,,84.26,77.77,
4945842,167.76,86.79,276.64,95.39,121.41,135.36
4946591,476.26,1414.12,,49.11,35.56,
4948103,169.26,173.42,,18.07,19.58,
4955563,194.18,44.81,,12.72,13.24,
4956556,116.33,166.72,,98.78,65.85,
4961581,172.66,79.14,,30.95,41.03,
4962365,138.96,,,10.70,9.88,5.17
4966152,,85.52,,131.09,125.94,
4972254,169.38,132.40,184.13,99.69,112.41,93.47
4974566,130.65,1337.29,,68.32,65.65,
4980715,248.87,78.20,,57.23,54.98,31.01
4982103,156.90,36.29,47.16,4.29,2.98,4.62
4985671,179.75,50.53,28.11,13.02,14.69,
4989632,368.67,133.43,,45.54,55.65,
5003991,2192.24,1652.91,2109.48,1419.41,986.37,1283.07
5004926,169.03,74.01,192.11,43.46,38.54,35.98
5011172,178.11,89.70,422.87,42.26,34.58,26.07
5012544,166.41,63.25,23.19,10.15,12.40,
5016101,142.22,29.84,35.84,0.67,0.70,2.28
5019590,184.37,249.59,,2.39,2.30,
5020627,106.35,159.64,,96.07,122.27,
5027061,166.38,69.14,54.42,13.18,12.16,
5028054,173.55,207.44,65.99,16.08,16.08,18.94
5035706,134.80,173.97,,1.07,0.80,
5049583,114.66,37.18,196.87,71.78,71.78,
5049775,229.28,218.26,273.90,127.16,112.76,151.55
5052106,201.03,99.73,346.88,19.89,21.54,35.86
5055160,228.81,102.15,349.59,61.17,44.30,
5059914,97.69,104.69,223.36,105.08,139.30,
5060474,175.72,59.42,45.15,7.93,6.48,
5061477,184.84,29.79,33.60,8.30,10.15,10.40
5063032,175.18,32.60,50.67,11.91,8.62,9.39
5063869,169.30,35.27,,0.64,0.64,
5068727,177.79,152.05,159.98,92.73,118.01,
5069914,122.32,104.94,251.21,99.40,84.68,
5072844,109.88,47.25,,77.86,87.79,
5073012,187.74,42.06,,3.99,4.88,
5073622,192.74,63.45,,4.85,6.99,
5083898,156.52,64.75,255.28,24.48,20.85,27.13
5086205,225.91,77.63,338.39,20.11,18.57,
5087679,169.83,87.33,,25.48,35.18,
5090778,309.66,1116.37,172.34,3.97,3.81,56.49
5093367,184.63,100.73,401.71,61.67,54.69,
5109601,183.08,66.35,311.54,27.50,33.62,32.59
5116135,93.49,166.00,170.76,91.05,115.89,
5117778,171.47,27.74,26.57,8.12,12.17,5.72
5118547,115.54,85.98,177.51,102.13,102.13,
5121171,129.32,196.45,71.89,6.63,4.61,8.98
5121463,69.93,85.57,224.16,65.25,86.50,70.21
5134087,190.48,234.99,136.36,2.34,2.00,17.11
5135995,257.92,1619.20,310.89,93.84,93.84,
5137353,139.42,32.47,19.20,10.97,7.31,9.05
5137525,151.53,105.22,389.62,60.01,43.45,20.97
5137550,102.22,83.11,189.23,105.55,97.44,
5145182,158.20,76.66,,20.13,25.61,
